Software Version            : FRANz 1.2.3
Dataset                     : cloneless
Time of Data Analysis       : Thu May  4 18:49:23 2023


*** MCMC Parameters ***

Seed                         : 1683251359
Update Allele Frequencies    : No
Gibbs sample missing data    : No
Check for Pedigree cycles    : Yes


*** Simulated Annealing specific Parameters ***

Initial acceptance rate chi  : 0.950
Neighborhood Size Factor beta: 3.000
Increment delta              : 0.100000
Converge event number        : 3
Converge tolerance epsilon   : 0.001

Calculated Parameters     
  Neighboorhood Size         : 13838
  Initial temperature c0     : 65.000000


*** Metropolis Hastings specific Parameters ***

Burnin Iterations            : 500000
Iterations                   : 3000000
Sample frequency             : 10
MCMCMC Swap frequency        : 25
MCMCMC Number of swaps       : -1 (-1 == number threads)
MCMCMC Temperature           : 0.500


*** Data Parameters ***

  Nfmax                      : 500
  Nmmax                      : 500

 +------------+------------+------------+------------+----------+----------+-------+---------+---------+--------+
 |      Stage |  Iteration | Best Score |    Average |    Sigma |     Temp | Ratio |     x_f |     x_m | Thread |
 |        353 |   14612577 |   -778.414 |  -1357.093 |   44.295 |    3.667 |  0.50 |   2.654 |   2.654 |      0 |
 |        354 |   14654090 |   -778.414 |  -1345.833 |   32.107 |    3.657 |  0.50 |   3.280 |   3.280 |      0 |
 |        355 |   14695603 |   -778.414 |  -1353.483 |   42.851 |    3.644 |  0.48 |   1.692 |   1.692 |      0 |
 |        356 |   14737116 |   -778.414 |  -1358.141 |   37.386 |    3.634 |  0.48 |   2.935 |   2.935 |      0 |
 |        357 |   14778629 |   -778.414 |  -1341.891 |   31.594 |    3.623 |  0.50 |   0.484 |   0.484 |      0 |
 |        358 |   14820142 |   -778.414 |  -1340.996 |   40.676 |    3.610 |  0.50 |   0.817 |   0.817 |      0 |
 |        359 |   14861655 |   -778.414 |  -1327.643 |   35.149 |    3.600 |  0.50 |   1.476 |   1.476 |      0 |
 |        360 |   14903168 |   -778.414 |  -1351.160 |   42.487 |    3.588 |  0.49 |   3.512 |   3.512 |      0 |
 |        361 |   14944681 |   -778.414 |  -1351.326 |   34.216 |    3.578 |  0.50 |   2.113 |   2.113 |      0 |
 |        362 |   14986194 |   -778.414 |  -1340.253 |   41.228 |    3.566 |  0.49 |   2.251 |   2.251 |      0 |
 |        363 |   15027707 |   -778.414 |  -1322.540 |   35.840 |    3.556 |  0.49 |   1.364 |   1.364 |      0 |
 |        364 |   15069220 |   -778.414 |  -1353.774 |   37.130 |    3.545 |  0.49 |   1.918 |   1.918 |      0 |
 |        365 |   15110733 |   -778.414 |  -1321.204 |   41.514 |    3.534 |  0.49 |   3.796 |   3.796 |      0 |
 |        366 |   15152246 |   -778.414 |  -1318.665 |   35.930 |    3.524 |  0.49 |   1.376 |   1.376 |      0 |
 |        367 |   15193759 |   -778.414 |  -1331.762 |   38.075 |    3.513 |  0.49 |   3.666 |   3.666 |      0 |
 |        368 |   15235272 |   -778.414 |  -1331.267 |   40.993 |    3.503 |  0.48 |   2.132 |   2.132 |      0 |
 |        369 |   15276785 |   -778.414 |  -1320.176 |   34.797 |    3.493 |  0.49 |   1.165 |   1.165 |      0 |
 |        370 |   15318298 |   -778.414 |  -1326.914 |   36.111 |    3.482 |  0.49 |   1.334 |   1.334 |      0 |
 |        371 |   15359811 |   -778.414 |  -1332.588 |   30.878 |    3.471 |  0.49 |   2.248 |   2.248 |      0 |
 |        372 |   15401324 |   -778.414 |  -1336.739 |   37.985 |    3.459 |  0.49 |   2.211 |   2.211 |      0 |
 |        373 |   15442837 |   -778.414 |  -1315.841 |   40.903 |    3.449 |  0.48 |   2.372 |   2.372 |      0 |
 |        374 |   15484350 |   -778.414 |  -1311.223 |   40.059 |    3.439 |  0.49 |   3.945 |   3.945 |      0 |
 |        375 |   15525863 |   -778.414 |  -1328.740 |   33.064 |    3.429 |  0.49 |   2.900 |   2.900 |      0 |
 |        376 |   15567376 |   -778.414 |  -1330.581 |   39.296 |    3.418 |  0.48 |   2.914 |   2.914 |      0 |
 |        377 |   15608889 |   -778.414 |  -1328.638 |   41.613 |    3.408 |  0.48 |   2.753 |   2.753 |      0 |
 |        378 |   15650402 |   -778.414 |  -1318.299 |   41.807 |    3.398 |  0.48 |   1.060 |   1.060 |      0 |
 |        379 |   15691915 |   -778.414 |  -1328.105 |   45.591 |    3.388 |  0.48 |   1.141 |   1.141 |      0 |
 |        380 |   15733428 |   -778.414 |  -1315.764 |   37.008 |    3.378 |  0.48 |   1.920 |   1.920 |      0 |
 |        381 |   15774941 |   -778.414 |  -1326.442 |   37.389 |    3.368 |  0.48 |   1.458 |   1.458 |      0 |
 |        382 |   15816454 |   -778.414 |  -1325.980 |   35.451 |    3.358 |  0.48 |   3.982 |   3.982 |      0 |
 |        383 |   15857967 |   -778.414 |  -1326.340 |   36.356 |    3.348 |  0.48 |   2.755 |   2.755 |      0 |
 |        384 |   15899480 |   -778.414 |  -1324.015 |   39.593 |    3.338 |  0.48 |   1.946 |   1.946 |      0 |
 |        385 |   15940993 |   -778.414 |  -1312.699 |   37.284 |    3.328 |  0.48 |   1.619 |   1.619 |      0 |
 |        386 |   15982506 |   -778.414 |  -1311.756 |   30.345 |    3.318 |  0.48 |   0.532 |   0.532 |      0 |
 |        387 |   16024019 |   -778.414 |  -1312.396 |   34.080 |    3.306 |  0.48 |   1.015 |   1.015 |      0 |
 |        388 |   16065532 |   -778.414 |  -1304.869 |   31.650 |    3.296 |  0.48 |   3.869 |   3.869 |      0 |
 |        389 |   16107045 |   -778.414 |  -1304.622 |   35.273 |    3.285 |  0.48 |   2.204 |   2.204 |      0 |
 |        390 |   16148558 |   -778.414 |  -1301.776 |   31.219 |    3.275 |  0.48 |   3.330 |   3.330 |      0 |
 |        391 |   16190071 |   -778.414 |  -1317.742 |   37.227 |    3.264 |  0.48 |   2.365 |   2.365 |      0 |
 |        392 |   16231584 |   -778.414 |  -1309.737 |   34.261 |    3.254 |  0.47 |   1.816 |   1.816 |      0 |
 |        393 |   16273097 |   -778.414 |  -1295.707 |   35.552 |    3.244 |  0.48 |   1.236 |   1.236 |      0 |
 |        394 |   16314610 |   -778.414 |  -1300.447 |   39.662 |    3.234 |  0.47 |   2.362 |   2.362 |      0 |
 |        395 |   16356123 |   -778.414 |  -1288.998 |   39.139 |    3.224 |  0.47 |   2.216 |   2.216 |      0 |
 |        396 |   16397636 |   -778.414 |  -1298.508 |   35.336 |    3.214 |  0.48 |   3.963 |   3.963 |      0 |
 |        397 |   16439149 |   -778.414 |  -1305.655 |   34.001 |    3.204 |  0.47 |   3.907 |   3.907 |      0 |
 |        398 |   16480662 |   -778.414 |  -1309.606 |   34.541 |    3.194 |  0.47 |   3.424 |   3.424 |      0 |
 |        399 |   16522175 |   -778.414 |  -1300.811 |   33.695 |    3.184 |  0.47 |   1.617 |   1.617 |      0 |
 |        400 |   16563688 |   -778.414 |  -1299.670 |   31.006 |    3.174 |  0.47 |   1.906 |   1.906 |      0 |
 |        401 |   16605201 |   -778.414 |  -1299.031 |   40.208 |    3.164 |  0.47 |   2.222 |   2.222 |      0 |
 |        402 |   16646714 |   -778.414 |  -1308.093 |   35.024 |    3.154 |  0.47 |   3.871 |   3.871 |      0 |
 |        403 |   16688227 |   -778.414 |  -1290.667 |   35.949 |    3.144 |  0.47 |   0.857 |   0.857 |      0 |
 |        404 |   16729740 |   -778.414 |  -1288.139 |   31.883 |    3.134 |  0.48 |   2.769 |   2.769 |      0 |
 |        405 |   16771253 |   -778.414 |  -1291.825 |   29.823 |    3.124 |  0.47 |   3.241 |   3.241 |      0 |
 |        406 |   16812766 |   -778.414 |  -1297.632 |   38.948 |    3.114 |  0.47 |   3.666 |   3.666 |      0 |
 |        407 |   16854279 |   -778.414 |  -1291.662 |   41.473 |    3.104 |  0.48 |   1.676 |   1.676 |      0 |
 |        408 |   16895792 |   -778.414 |  -1290.194 |   35.665 |    3.094 |  0.47 |   0.535 |   0.535 |      0 |
 |        409 |   16937305 |   -778.414 |  -1296.815 |   33.661 |    3.084 |  0.47 |   2.262 |   2.262 |      0 |
 |        410 |   16978818 |   -778.414 |  -1285.754 |   33.854 |    3.074 |  0.47 |   1.338 |   1.338 |      0 |
 |        411 |   17020331 |   -778.414 |  -1293.642 |   40.494 |    3.064 |  0.47 |   1.634 |   1.634 |      0 |
 |        412 |   17061844 |   -778.414 |  -1301.839 |   38.552 |    3.054 |  0.47 |   3.742 |   3.742 |      0 |
 |        413 |   17103357 |   -778.414 |  -1279.257 |   35.738 |    3.044 |  0.47 |   3.667 |   3.667 |      0 |
 |        414 |   17144870 |   -778.414 |  -1284.208 |   35.817 |    3.034 |  0.47 |   1.303 |   1.303 |      0 |
 |        415 |   17186383 |   -778.414 |  -1278.238 |   35.036 |    3.024 |  0.47 |   3.287 |   3.287 |      0 |
 |        416 |   17227896 |   -778.414 |  -1288.186 |   37.666 |    3.014 |  0.47 |   1.084 |   1.084 |      0 |
 |        417 |   17269409 |   -778.414 |  -1295.535 |   36.453 |    3.004 |  0.45 |   1.190 |   1.190 |      0 |
 |        418 |   17310922 |   -778.414 |  -1270.184 |   35.988 |    2.994 |  0.46 |   2.556 |   2.556 |      0 |
 |        419 |   17352435 |   -778.414 |  -1275.560 |   34.909 |    2.984 |  0.47 |   1.186 |   1.186 |      0 |
 |        420 |   17393948 |   -778.414 |  -1283.641 |   35.074 |    2.974 |  0.46 |   0.762 |   0.762 |      0 |
 |        421 |   17435461 |   -778.414 |  -1287.068 |   39.489 |    2.964 |  0.46 |   3.451 |   3.451 |      0 |
 |        422 |   17476974 |   -778.414 |  -1286.821 |   29.504 |    2.954 |  0.46 |   2.382 |   2.382 |      0 |
 |        423 |   17518487 |   -778.414 |  -1282.624 |   36.406 |    2.944 |  0.46 |   1.175 |   1.175 |      0 |
 |        424 |   17560000 |   -778.414 |  -1285.814 |   39.269 |    2.934 |  0.46 |   2.697 |   2.697 |      0 |
 |        425 |   17601513 |   -778.414 |  -1293.484 |   34.211 |    2.924 |  0.46 |   2.367 |   2.367 |      0 |
 |        426 |   17643026 |   -778.414 |  -1282.051 |   36.183 |    2.914 |  0.45 |   3.218 |   3.218 |      0 |
 |        427 |   17684539 |   -778.414 |  -1260.467 |   34.541 |    2.904 |  0.46 |   3.116 |   3.116 |      0 |
 |        428 |   17726052 |   -778.414 |  -1261.868 |   34.863 |    2.894 |  0.46 |   2.801 |   2.801 |      0 |
 |        429 |   17767565 |   -778.414 |  -1261.748 |   37.547 |    2.884 |  0.46 |   3.323 |   3.323 |      0 |
 |        430 |   17809078 |   -778.414 |  -1279.212 |   43.315 |    2.874 |  0.45 |   3.105 |   3.105 |      0 |
 |        431 |   17850591 |   -778.414 |  -1253.319 |   34.494 |    2.864 |  0.46 |   1.190 |   1.190 |      0 |
 |        432 |   17892104 |   -778.414 |  -1266.665 |   35.363 |    2.854 |  0.46 |   1.066 |   1.066 |      0 |
 |        433 |   17933617 |   -778.414 |  -1266.197 |   32.515 |    2.844 |  0.46 |   1.135 |   1.135 |      0 |
 |        434 |   17975130 |   -778.414 |  -1266.909 |   35.774 |    2.834 |  0.46 |   1.534 |   1.534 |      0 |
 |        435 |   18016643 |   -778.414 |  -1248.328 |   34.517 |    2.824 |  0.46 |   2.614 |   2.614 |      0 |
 |        436 |   18058156 |   -778.414 |  -1256.616 |   37.100 |    2.814 |  0.45 |   0.617 |   0.617 |      0 |
 |        437 |   18099669 |   -778.414 |  -1260.622 |   32.933 |    2.804 |  0.44 |   0.769 |   0.769 |      0 |
 |        438 |   18141182 |   -778.414 |  -1267.257 |   38.196 |    2.794 |  0.45 |   3.468 |   3.468 |      0 |
 |        439 |   18182695 |   -778.414 |  -1250.569 |   42.743 |    2.784 |  0.45 |   2.014 |   2.014 |      0 |
 |        440 |   18224208 |   -778.414 |  -1260.543 |   28.429 |    2.774 |  0.45 |   0.471 |   0.471 |      0 |
 |        441 |   18265721 |   -778.414 |  -1264.031 |   31.545 |    2.764 |  0.45 |   1.005 |   1.005 |      0 |
 |        442 |   18307234 |   -778.414 |  -1266.961 |   38.237 |    2.754 |  0.45 |   2.357 |   2.357 |      0 |
 |        443 |   18348747 |   -778.414 |  -1253.780 |   36.625 |    2.744 |  0.45 |   1.167 |   1.167 |      0 |
 |        444 |   18390260 |   -778.414 |  -1257.766 |   38.692 |    2.734 |  0.45 |   3.780 |   3.780 |      0 |
 |        445 |   18431773 |   -778.414 |  -1266.569 |   36.832 |    2.724 |  0.46 |   2.287 |   2.287 |      0 |
 |        446 |   18473286 |   -778.414 |  -1261.529 |   33.136 |    2.714 |  0.45 |   3.339 |   3.339 |      0 |
 |        447 |   18514799 |   -778.414 |  -1243.533 |   31.750 |    2.704 |  0.45 |   1.069 |   1.069 |      0 |
 |        448 |   18556312 |   -778.414 |  -1243.067 |   51.038 |    2.694 |  0.44 |   1.234 |   1.234 |      0 |
 |        449 |   18597825 |   -778.414 |  -1225.376 |   34.317 |    2.684 |  0.45 |   0.766 |   0.766 |      0 |
 |        450 |   18639338 |   -778.414 |  -1237.603 |   39.562 |    2.674 |  0.44 |   1.153 |   1.153 |      0 |
 |        451 |   18680851 |   -778.414 |  -1250.983 |   32.684 |    2.664 |  0.45 |   3.297 |   3.297 |      0 |
 |        452 |   18722364 |   -778.414 |  -1231.597 |   31.733 |    2.654 |  0.45 |   1.393 |   1.393 |      0 |
 |        453 |   18763877 |   -778.414 |  -1253.681 |   40.454 |    2.644 |  0.44 |   2.439 |   2.439 |      0 |
 |        454 |   18805390 |   -778.414 |  -1223.373 |   29.330 |    2.634 |  0.44 |   1.872 |   1.872 |      0 |
 |        455 |   18846903 |   -778.414 |  -1239.639 |   34.304 |    2.624 |  0.45 |   1.832 |   1.832 |      0 |
 |        456 |   18888416 |   -778.414 |  -1248.559 |   32.041 |    2.614 |  0.44 |   0.587 |   0.587 |      0 |
 |        457 |   18929929 |   -778.414 |  -1242.656 |   36.094 |    2.604 |  0.44 |   3.871 |   3.871 |      0 |
 |        458 |   18971442 |   -778.414 |  -1226.990 |   35.817 |    2.594 |  0.44 |   0.530 |   0.530 |      0 |
 |        459 |   19012955 |   -778.414 |  -1226.024 |   38.128 |    2.584 |  0.44 |   3.241 |   3.241 |      0 |
 |        460 |   19054468 |   -778.414 |  -1219.552 |   36.429 |    2.574 |  0.44 |   1.566 |   1.566 |      0 |
 |        461 |   19095981 |   -778.414 |  -1232.142 |   33.749 |    2.564 |  0.43 |   2.802 |   2.802 |      0 |
 |        462 |   19137494 |   -778.414 |  -1229.725 |   38.261 |    2.554 |  0.44 |   1.746 |   1.746 |      0 |
 |        463 |   19179007 |   -778.414 |  -1233.704 |   36.220 |    2.544 |  0.44 |   0.852 |   0.852 |      0 |
 |        464 |   19220520 |   -778.414 |  -1231.177 |   36.026 |    2.534 |  0.44 |   0.479 |   0.479 |      0 |
 |        465 |   19262033 |   -778.414 |  -1223.751 |   31.786 |    2.524 |  0.43 |   1.323 |   1.323 |      0 |
 |        466 |   19303546 |   -778.414 |  -1215.306 |   34.944 |    2.514 |  0.44 |   2.694 |   2.694 |      0 |
 |        467 |   19345059 |   -778.414 |  -1216.296 |   29.321 |    2.504 |  0.43 |   2.316 |   2.316 |      0 |
 |        468 |   19386572 |   -778.414 |  -1217.661 |   31.427 |    2.494 |  0.44 |   2.089 |   2.089 |      0 |
 |        469 |   19428085 |   -778.414 |  -1241.471 |   32.432 |    2.484 |  0.43 |   1.459 |   1.459 |      0 |
 |        470 |   19469598 |   -778.414 |  -1210.807 |   36.972 |    2.474 |  0.43 |   3.186 |   3.186 |      0 |
 |        471 |   19511111 |   -778.414 |  -1217.680 |   30.008 |    2.464 |  0.43 |   3.852 |   3.852 |      0 |
 |        472 |   19552624 |   -778.414 |  -1204.343 |   30.484 |    2.454 |  0.43 |   3.206 |   3.206 |      0 |
 |        473 |   19594137 |   -778.414 |  -1217.899 |   28.728 |    2.444 |  0.42 |   2.943 |   2.943 |      0 |
 |        474 |   19635650 |   -778.414 |  -1222.512 |   34.951 |    2.434 |  0.43 |   0.842 |   0.842 |      0 |
 |        475 |   19677163 |   -778.414 |  -1205.181 |   31.252 |    2.424 |  0.42 |   1.131 |   1.131 |      0 |
 |        476 |   19718676 |   -778.414 |  -1215.765 |   32.539 |    2.414 |  0.43 |   1.235 |   1.235 |      0 |
 |        477 |   19760189 |   -778.414 |  -1226.148 |   35.897 |    2.404 |  0.43 |   0.580 |   0.580 |      0 |
 |        478 |   19801702 |   -778.414 |  -1221.368 |   33.258 |    2.394 |  0.42 |   2.012 |   2.012 |      0 |
 |        479 |   19843215 |   -778.414 |  -1214.910 |   31.166 |    2.384 |  0.43 |   2.750 |   2.750 |      0 |
 |        480 |   19884728 |   -778.414 |  -1204.488 |   32.996 |    2.374 |  0.42 |   1.696 |   1.696 |      0 |
 |        481 |   19926241 |   -778.414 |  -1200.767 |   33.562 |    2.364 |  0.42 |   3.796 |   3.796 |      0 |
 |        482 |   19967754 |   -778.414 |  -1215.981 |   30.039 |    2.354 |  0.42 |   0.486 |   0.486 |      0 |
 |        483 |   20009267 |   -778.414 |  -1215.871 |   29.318 |    2.344 |  0.42 |   3.415 |   3.415 |      0 |
 |        484 |   20050780 |   -778.414 |  -1215.967 |   38.100 |    2.334 |  0.42 |   2.402 |   2.402 |      0 |
 |        485 |   20092293 |   -778.414 |  -1204.914 |   38.893 |    2.324 |  0.42 |   3.223 |   3.223 |      0 |
 |        486 |   20133806 |   -778.414 |  -1192.459 |   35.344 |    2.314 |  0.42 |   3.323 |   3.323 |      0 |
 |        487 |   20175319 |   -778.414 |  -1200.390 |   26.919 |    2.304 |  0.42 |   3.686 |   3.686 |      0 |
 |        488 |   20216832 |   -778.414 |  -1205.155 |   33.639 |    2.294 |  0.42 |   0.812 |   0.812 |      0 |
 |        489 |   20258345 |   -778.414 |  -1195.529 |   37.346 |    2.284 |  0.42 |   2.692 |   2.692 |      0 |
 |        490 |   20299858 |   -778.414 |  -1192.557 |   32.104 |    2.274 |  0.41 |   0.821 |   0.821 |      0 |
 |        491 |   20341371 |   -778.414 |  -1185.333 |   30.967 |    2.264 |  0.42 |   2.925 |   2.925 |      0 |
 |        492 |   20382884 |   -778.414 |  -1188.016 |   28.409 |    2.254 |  0.42 |   1.641 |   1.641 |      0 |
 |        493 |   20424397 |   -778.414 |  -1193.031 |   30.883 |    2.244 |  0.42 |   3.527 |   3.527 |      0 |
 |        494 |   20465910 |   -778.414 |  -1184.556 |   32.070 |    2.234 |  0.42 |   2.305 |   2.305 |      0 |
 |        495 |   20507423 |   -778.414 |  -1173.777 |   36.209 |    2.224 |  0.41 |   3.470 |   3.470 |      0 |
 |        496 |   20548936 |   -778.414 |  -1176.648 |   30.321 |    2.214 |  0.41 |   0.832 |   0.832 |      0 |
 |        497 |   20590449 |   -778.414 |  -1178.738 |   34.767 |    2.204 |  0.41 |   1.594 |   1.594 |      0 |
 |        498 |   20631962 |   -778.414 |  -1181.517 |   30.529 |    2.194 |  0.41 |   1.094 |   1.094 |      0 |
 |        499 |   20673475 |   -778.414 |  -1182.652 |   34.929 |    2.184 |  0.41 |   1.656 |   1.656 |      0 |
 |        500 |   20714988 |   -778.414 |  -1176.189 |   31.057 |    2.174 |  0.41 |   0.631 |   0.631 |      0 |
 |        501 |   20756501 |   -778.414 |  -1180.139 |   37.874 |    2.164 |  0.41 |   3.107 |   3.107 |      0 |
 |        502 |   20798014 |   -778.414 |  -1167.274 |   30.393 |    2.154 |  0.41 |   2.882 |   2.882 |      0 |
 |        503 |   20839527 |   -778.414 |  -1171.775 |   33.237 |    2.144 |  0.41 |   0.976 |   0.976 |      0 |
 |        504 |   20881040 |   -778.414 |  -1150.995 |   31.439 |    2.134 |  0.40 |   2.657 |   2.657 |      0 |
 |        505 |   20922553 |   -778.414 |  -1157.812 |   30.723 |    2.124 |  0.41 |   2.661 |   2.661 |      0 |
 |        506 |   20964066 |   -778.414 |  -1167.162 |   34.609 |    2.114 |  0.40 |   2.513 |   2.513 |      0 |
 |        507 |   21005579 |   -778.414 |  -1164.262 |   31.353 |    2.104 |  0.40 |   0.633 |   0.633 |      0 |
 |        508 |   21047092 |   -778.414 |  -1179.467 |   29.667 |    2.094 |  0.40 |   3.927 |   3.927 |      0 |
 |        509 |   21088605 |   -778.414 |  -1161.660 |   28.645 |    2.084 |  0.40 |   2.452 |   2.452 |      0 |
 |        510 |   21130118 |   -778.414 |  -1159.255 |   32.438 |    2.074 |  0.40 |   3.226 |   3.226 |      0 |
 |        511 |   21171631 |   -778.414 |  -1158.096 |   28.955 |    2.064 |  0.40 |   2.775 |   2.775 |      0 |
 |        512 |   21213144 |   -778.414 |  -1154.722 |   28.040 |    2.054 |  0.40 |   3.854 |   3.854 |      0 |
 |        513 |   21254657 |   -778.414 |  -1152.300 |   27.216 |    2.044 |  0.40 |   3.488 |   3.488 |      0 |
 |        514 |   21296170 |   -778.414 |  -1158.750 |   29.704 |    2.034 |  0.40 |   2.280 |   2.280 |      0 |
 |        515 |   21337683 |   -778.414 |  -1155.036 |   30.695 |    2.024 |  0.39 |   2.596 |   2.596 |      0 |
 |        516 |   21379196 |   -778.414 |  -1144.085 |   26.934 |    2.014 |  0.40 |   0.695 |   0.695 |      0 |
 |        517 |   21420709 |   -778.414 |  -1140.771 |   28.563 |    2.004 |  0.39 |   3.173 |   3.173 |      0 |
 |        518 |   21462222 |   -778.414 |  -1142.009 |   30.852 |    1.994 |  0.39 |   3.871 |   3.871 |      0 |
 |        519 |   21503735 |   -778.414 |  -1134.888 |   35.654 |    1.984 |  0.38 |   1.813 |   1.813 |      0 |
 |        520 |   21545248 |   -778.414 |  -1143.644 |   30.639 |    1.974 |  0.40 |   1.658 |   1.658 |      0 |
 |        521 |   21586761 |   -778.414 |  -1146.671 |   31.777 |    1.964 |  0.39 |   2.982 |   2.982 |      0 |
 |        522 |   21628274 |   -778.414 |  -1159.749 |   29.470 |    1.954 |  0.39 |   1.933 |   1.933 |      0 |
 |        523 |   21669787 |   -778.414 |  -1155.503 |   36.019 |    1.944 |  0.39 |   1.700 |   1.700 |      0 |
 |        524 |   21711300 |   -778.414 |  -1135.216 |   28.864 |    1.934 |  0.39 |   2.817 |   2.817 |      0 |
 |        525 |   21752813 |   -778.414 |  -1144.436 |   28.639 |    1.924 |  0.39 |   2.845 |   2.845 |      0 |
 |        526 |   21794326 |   -778.414 |  -1127.322 |   37.142 |    1.914 |  0.39 |   2.626 |   2.626 |      0 |
 |        527 |   21835839 |   -778.414 |  -1138.396 |   26.595 |    1.904 |  0.39 |   1.218 |   1.218 |      0 |
 |        528 |   21877352 |   -778.414 |  -1119.168 |   27.774 |    1.894 |  0.38 |   2.785 |   2.785 |      0 |
 |        529 |   21918865 |   -778.414 |  -1136.478 |   30.901 |    1.884 |  0.38 |   2.811 |   2.811 |      0 |
 |        530 |   21960378 |   -778.414 |  -1127.867 |   31.205 |    1.874 |  0.38 |   2.312 |   2.312 |      0 |
 |        531 |   22001891 |   -778.414 |  -1134.815 |   32.982 |    1.864 |  0.38 |   1.549 |   1.549 |      0 |
 |        532 |   22043404 |   -778.414 |  -1135.323 |   28.587 |    1.854 |  0.38 |   2.085 |   2.085 |      0 |
 |        533 |   22084917 |   -778.414 |  -1138.402 |   30.965 |    1.844 |  0.38 |   3.597 |   3.597 |      0 |
 |        534 |   22126430 |   -778.414 |  -1123.889 |   25.797 |    1.834 |  0.38 |   1.038 |   1.038 |      0 |
 |        535 |   22167943 |   -778.414 |  -1107.846 |   30.052 |    1.824 |  0.38 |   3.296 |   3.296 |      0 |
 |        536 |   22209456 |   -778.414 |  -1116.162 |   27.530 |    1.814 |  0.38 |   2.998 |   2.998 |      0 |
 |        537 |   22250969 |   -778.414 |  -1116.180 |   27.943 |    1.804 |  0.38 |   0.688 |   0.688 |      0 |
 |        538 |   22292482 |   -778.414 |  -1116.455 |   25.658 |    1.794 |  0.38 |   2.838 |   2.838 |      0 |
 |        539 |   22333995 |   -778.414 |  -1115.167 |   26.623 |    1.784 |  0.38 |   1.132 |   1.132 |      0 |
 |        540 |   22375508 |   -778.414 |  -1110.080 |   25.372 |    1.774 |  0.37 |   3.029 |   3.029 |      0 |
 |        541 |   22417021 |   -778.414 |  -1105.598 |   26.773 |    1.764 |  0.37 |   3.927 |   3.927 |      0 |
 |        542 |   22458534 |   -778.414 |  -1101.899 |   24.483 |    1.754 |  0.37 |   3.154 |   3.154 |      0 |
 |        543 |   22500047 |   -778.414 |  -1099.922 |   22.756 |    1.744 |  0.37 |   2.448 |   2.448 |      0 |
 |        544 |   22541560 |   -778.414 |  -1105.628 |   24.916 |    1.734 |  0.36 |   0.984 |   0.984 |      0 |
 |        545 |   22583073 |   -778.414 |  -1106.588 |   28.146 |    1.724 |  0.37 |   2.485 |   2.485 |      0 |
 |        546 |   22624586 |   -778.414 |  -1095.050 |   27.018 |    1.714 |  0.36 |   1.198 |   1.198 |      0 |
 |        547 |   22666099 |   -778.414 |  -1100.059 |   27.461 |    1.704 |  0.37 |   1.697 |   1.697 |      0 |
 |        548 |   22707612 |   -778.414 |  -1086.070 |   22.885 |    1.694 |  0.36 |   3.836 |   3.836 |      0 |
 |        549 |   22749125 |   -778.414 |  -1093.382 |   30.310 |    1.684 |  0.36 |   1.188 |   1.188 |      0 |
 |        550 |   22790638 |   -778.414 |  -1097.898 |   34.103 |    1.674 |  0.36 |   2.693 |   2.693 |      0 |
 |        551 |   22832151 |   -778.414 |  -1085.325 |   22.806 |    1.664 |  0.36 |   3.871 |   3.871 |      0 |
 |        552 |   22873664 |   -778.414 |  -1081.183 |   25.883 |    1.654 |  0.36 |   1.655 |   1.655 |      0 |
 |        553 |   22915177 |   -778.414 |  -1090.831 |   23.935 |    1.644 |  0.36 |   2.807 |   2.807 |      0 |
 |        554 |   22956690 |   -778.414 |  -1086.339 |   27.998 |    1.634 |  0.36 |   3.490 |   3.490 |      0 |
 |        555 |   22998203 |   -778.414 |  -1091.382 |   30.161 |    1.624 |  0.35 |   1.162 |   1.162 |      0 |
 |        556 |   23039716 |   -778.414 |  -1081.541 |   31.600 |    1.614 |  0.35 |   1.546 |   1.546 |      0 |
 |        557 |   23081229 |   -778.414 |  -1069.855 |   20.592 |    1.604 |  0.35 |   1.458 |   1.458 |      0 |
 |        558 |   23122742 |   -778.414 |  -1070.808 |   29.617 |    1.594 |  0.36 |   2.096 |   2.096 |      0 |
 |        559 |   23164255 |   -778.414 |  -1080.265 |   25.824 |    1.584 |  0.35 |   3.414 |   3.414 |      0 |
 |        560 |   23205768 |   -778.414 |  -1074.623 |   23.183 |    1.574 |  0.35 |   3.744 |   3.744 |      0 |
 |        561 |   23247281 |   -778.414 |  -1082.111 |   30.238 |    1.564 |  0.36 |   0.738 |   0.738 |      0 |
 |        562 |   23288794 |   -778.414 |  -1078.135 |   25.034 |    1.554 |  0.35 |   2.407 |   2.407 |      0 |
 |        563 |   23330307 |   -778.414 |  -1074.865 |   31.036 |    1.544 |  0.35 |   2.190 |   2.190 |      0 |
 |        564 |   23371820 |   -778.414 |  -1058.008 |   24.477 |    1.534 |  0.35 |   3.982 |   3.982 |      0 |
 |        565 |   23413333 |   -778.414 |  -1063.570 |   21.662 |    1.524 |  0.35 |   1.754 |   1.754 |      0 |
 |        566 |   23454846 |   -778.414 |  -1062.428 |   25.088 |    1.514 |  0.35 |   0.711 |   0.711 |      0 |
 |        567 |   23496359 |   -778.414 |  -1053.758 |   24.403 |    1.504 |  0.34 |   0.773 |   0.773 |      0 |
 |        568 |   23537872 |   -778.414 |  -1062.259 |   26.453 |    1.494 |  0.34 |   3.836 |   3.836 |      0 |
 |        569 |   23579385 |   -778.414 |  -1063.756 |   34.100 |    1.484 |  0.35 |   0.892 |   0.892 |      0 |
